KFV52755.1	D(2) dopamine receptor, partial [Gavia stellata]
ELK11909.1	D(2) dopamine receptor [Pteropus alecto]
XP_022826023.1	D(2) dopamine receptor [Spodoptera litura]
XP_029210447.1	D(2)-like dopamine receptor [Acropora millepora]
ROL48748.1	D(2)-like dopamine receptor [Anabarilius grahami]
XP_033633520.1	D(2)-like dopamine receptor [Asterias rubens]
TNN76055.1	D(2)-like dopamine receptor [Liparis tanakae]
XP_033933905.1	D(2)-like dopamine receptor, partial [Pseudochaenichthys georgianus]
XP_027050139.1	D(2)-like dopamine receptor [Pocillopora damicornis]
RJW61277.1	D(3) dopamine receptor [Clonorchis sinensis]
KAF3703609.1	D(3) dopamine receptor Dopamine D3 receptor [Channa argus]
XP_012373881.1	D(3) dopamine receptor isoform X1 [Dasypus novemcinctus]
XP_034813012.1	D(3) dopamine receptor isoform X1 [Pan paniscus]
XP_035170756.1	D(3) dopamine receptor isoform X3 [Oxyura jamaicensis]
XP_032602760.1	D(3) dopamine receptor isoform X4 [Taeniopygia guttata]
XP_032602762.1	D(3) dopamine receptor isoform X5 [Taeniopygia guttata]
XP_033629989.1	D(3) dopamine receptor-like [Asterias rubens]
XP_026872039.1	D(3) dopamine receptor-like [Electrophorus electricus]
XP_030218245.1	D(3) dopamine receptor-like [Gadus morhua]
XP_029508074.1	D(3) dopamine receptor-like [Oncorhynchus nerka]
XP_024284421.1	D(3) dopamine receptor-like [Oncorhynchus tshawytscha]
KFW92711.1	D(3) dopamine receptor, partial [Phalacrocorax carbo]
XP_026513197.1	D(3) dopamine receptor [Terrapene carolina triunguis]
ROI15504.1	D(4) dopamine receptor [Anabarilius grahami]
XP_007235199.2	D(4) dopamine receptor [Astyanax mexicanus]
XP_032044970.1	D(4) dopamine receptor [Aythya fuligula]
XP_007060958.2	D(4) dopamine receptor [Chelonia mydas]
XP_005290689.1	D(4) dopamine receptor [Chrysemys picta bellii]
TKS90363.1	D(4) dopamine receptor D(2C) dopamine receptor [Collichthys lucidus]
TWW67633.1	D(4) dopamine receptor D(2C) dopamine receptor [Takifugu flavidus]
KAA0721064.1	D(4) dopamine receptor D(2C) dopamine receptor [Triplophysa tibetana]
XP_030221151.1	D(4) dopamine receptor [Gadus morhua]
XP_007436397.1	D(4) dopamine receptor isoform X1 [Python bivittatus]
XP_025027707.1	D(4) dopamine receptor isoform X2 [Python bivittatus]
XP_027019616.1	D(4) dopamine receptor isoform X2 [Tachysurus fulvidraco]
XP_022086569.1	D(4) dopamine receptor-like [Acanthaster planci]
XP_022067916.1	D(4) dopamine receptor-like [Acanthochromis polyacanthus]
XP_033912846.2	D(4) dopamine receptor-like [Acipenser ruthenus]
XP_023124855.1	D(4) dopamine receptor-like [Amphiprion ocellaris]
XP_035250851.1	D(4) dopamine receptor-like [Anguilla anguilla]
XP_030576091.1	D(4) dopamine receptor-like [Archocentrus centrarchus]
XP_030580449.1	D(4) dopamine receptor-like [Archocentrus centrarchus]
XP_029001248.1	D(4) dopamine receptor-like [Betta splendens]
XP_026066271.1	D(4) dopamine receptor-like [Carassius auratus]
XP_026111096.1	D(4) dopamine receptor-like [Carassius auratus]
XP_030630776.1	D(4) dopamine receptor-like [Chanos chanos]
XP_030631341.1	D(4) dopamine receptor-like [Chanos chanos]
XP_012687376.2	D(4) dopamine receptor-like [Clupea harengus]
XP_029351532.1	D(4) dopamine receptor-like [Echeneis naucrates]
XP_026868036.1	D(4) dopamine receptor-like [Electrophorus electricus]
XP_033484484.1	D(4) dopamine receptor-like [Epinephelus lanceolatus]
XP_028667508.1	D(4) dopamine receptor-like [Erpetoichthys calabaricus]
XP_031696975.1	D(4) dopamine receptor-like isoform X1 [Anarrhichthys ocellatus]
XP_029317658.1	D(4) dopamine receptor-like isoform X1 [Cottoperca gobio]
XP_028815008.1	D(4) dopamine receptor-like isoform X1 [Denticeps clupeoides]
XP_012736185.1	D(4) dopamine receptor-like isoform X1 [Fundulus heteroclitus]
XP_030231941.1	D(4) dopamine receptor-like isoform X1 [Gadus morhua]
XP_021419124.1	D(4) dopamine receptor-like isoform X1 [Oncorhynchus mykiss]
XP_021433189.1	D(4) dopamine receptor-like isoform X1 [Oncorhynchus mykiss]
XP_024232659.1	D(4) dopamine receptor-like isoform X1 [Oncorhynchus tshawytscha]
XP_023661004.1	D(4) dopamine receptor-like isoform X1 [Paramormyrops kingsleyae]
XP_029616689.1	D(4) dopamine receptor-like isoform X1 [Salmo trutta]
XP_003969784.1	D(4) dopamine receptor-like isoform X1 [Takifugu rubripes]
XP_031696977.1	D(4) dopamine receptor-like isoform X2 [Anarrhichthys ocellatus]
XP_026002968.1	D(4) dopamine receptor-like isoform X2 [Astatotilapia calliptera]
XP_028810178.1	D(4) dopamine receptor-like isoform X2 [Denticeps clupeoides]
XP_021419127.1	D(4) dopamine receptor-like isoform X2 [Oncorhynchus mykiss]
XP_021433190.1	D(4) dopamine receptor-like isoform X2 [Oncorhynchus mykiss]
XP_024232661.1	D(4) dopamine receptor-like isoform X2 [Oncorhynchus tshawytscha]
XP_029616690.1	D(4) dopamine receptor-like isoform X2 [Salmo trutta]
XP_030296187.1	D(4) dopamine receptor-like isoform X2 [Sparus aurata]
XP_029978057.1	D(4) dopamine receptor-like isoform X2 [Sphaeramia orbicularis]
XP_031696978.1	D(4) dopamine receptor-like isoform X3 [Anarrhichthys ocellatus]
XP_029616691.1	D(4) dopamine receptor-like isoform X3 [Salmo trutta]
XP_030296188.1	D(4) dopamine receptor-like isoform X3 [Sparus aurata]
XP_026182694.1	D(4) dopamine receptor-like [Mastacembelus armatus]
XP_020469200.1	D(4) dopamine receptor-like [Monopterus albus]
XP_029910754.1	D(4) dopamine receptor-like [Myripristis murdjan]
XP_029484666.1	D(4) dopamine receptor-like [Oncorhynchus nerka]
XP_029522073.1	D(4) dopamine receptor-like [Oncorhynchus nerka]
XP_031587475.1	D(4) dopamine receptor-like [Oreochromis aureus]
XP_031613565.1	D(4) dopamine receptor-like [Oreochromis aureus]
XP_023647066.1	D(4) dopamine receptor-like [Paramormyrops kingsleyae]
XP_023697837.1	D(4) dopamine receptor-like [Paramormyrops kingsleyae]
KPP63421.1	D(4) dopamine receptor-like, partial [Scleropages formosus]
RXN10811.1	D(4) dopamine receptor-like protein [Labeo rohita]
XP_029947344.1	D(4) dopamine receptor-like [Salarias fasciatus]
XP_029598353.1	D(4) dopamine receptor-like [Salmo trutta]
XP_023825186.1	D(4) dopamine receptor-like [Salvelinus alpinus]
XP_031177383.1	D(4) dopamine receptor-like [Sander lucioperca]
XP_029112285.1	D(4) dopamine receptor-like [Scleropages formosus]
XP_022602838.1	D(4) dopamine receptor-like [Seriola dumerili]
XP_023264220.1	D(4) dopamine receptor-like [Seriola lalandi dorsalis]
XP_030006807.1	D(4) dopamine receptor-like [Sphaeramia orbicularis]
XP_027022388.1	D(4) dopamine receptor-like [Tachysurus fulvidraco]
XP_004565003.1	D(4) dopamine receptor [Maylandia zebra]
XP_004566436.1	D(4) dopamine receptor [Maylandia zebra]
XP_032214305.1	D(4) dopamine receptor [Mustela erminea]
NP_001297096.1	D(4) dopamine receptor [Mustela putorius furo]
XP_020308613.2	D(4) dopamine receptor [Oncorhynchus kisutch]
XP_020346247.1	D(4) dopamine receptor [Oncorhynchus kisutch]
XP_003452645.1	D(4) dopamine receptor [Oreochromis niloticus]
XP_005475753.1	D(4) dopamine receptor [Oreochromis niloticus]
XP_028370931.1	D(4) dopamine receptor [Phyllostomus discolor]
XP_023824617.1	D(4) dopamine receptor [Salvelinus alpinus]
XP_031799442.1	D(4) dopamine receptor [Sarcophilus harrisii]
XP_026513413.1	D(4) dopamine receptor [Terrapene carolina triunguis]
XP_002937535.2	D(4) dopamine receptor [Xenopus tropicalis]
TKS89321.1	D(5)-like dopamine receptor [Collichthys lucidus]
KXJ22506.1	D(5)-like dopamine receptor [Exaiptasia pallida]
XP_034721102.1	D(5)-like dopamine receptor, partial [Etheostoma cragini]
RDD39735.1	D(5)-like dopamine receptor [Trichoplax sp. H2]
XP_006689634.1	dead Box protein Dhh1p [Yamadazyma tenuis ATCC 10573]
XP_002508100.1	DEAD/DEAH box helicase [Micromonas commoda]
XP_034311793.1	delta-type opioid receptor isoform X2 [Crassostrea gigas]
XP_022084727.1	delta-type opioid receptor-like [Acanthaster planci]
XP_029001256.1	delta-type opioid receptor-like [Betta splendens]
XP_033735113.1	delta-type opioid receptor-like [Pecten maximus]
XP_014236211.1	delta-type opioid receptor-like [Trichogramma pretiosum]
XP_024918433.1	density-regulated protein isoform X1 [Cynoglossus semilaevis]
XP_020916966.1	dentin sialophosphoprotein [Exaiptasia pallida]
BAE93497.1	diapause hormone receptor-3 [Bombyx mori]
BAE93498.1	diapause hormone receptor-4 [Bombyx mori]
BAE93499.1	diapause hormone receptor-5 [Bombyx mori]
RXN08980.1	disks large -like protein [Labeo rohita]
WP_054293903.1	DnaJ domain-containing protein [Kibdelosporangium phytohabitans]
RXN17771.1	dnaJ -like protein [Labeo rohita]
PKU37882.1	dna topoisomerase 2-binding protein 1 [Limosa lapponica baueri]
TPP64073.1	Dopamine D1 receptor [Fasciola gigantica]
KAA0183736.1	Dopamine D1 receptor [Fasciolopsis buski]
ATP13229.1	dopamine D2-like receptor 1 [Bombyx mori]
XP_022099985.1	dopamine D2-like receptor [Acanthaster planci]
GBM13144.1	Dopamine D2-like receptor [Araneus ventricosus]
XP_021163165.1	dopamine D2-like receptor [Fundulus heteroclitus]
XP_028969125.1	dopamine D2-like receptor [Galendromus occidentalis]
XP_031766874.1	dopamine D2-like receptor [Galleria mellonella]
XP_034444069.1	dopamine D2-like receptor [Hippoglossus hippoglossus]
XP_035012426.1	dopamine D2-like receptor [Hippoglossus stenolepis]
XP_011198356.1	dopamine D2-like receptor isoform X2 [Bactrocera dorsalis]
XP_026741698.1	dopamine D2-like receptor isoform X2 [Trichoplusia ni]
RXN14912.1	dopamine D2-like receptor [Labeo rohita]
XP_025196555.1	dopamine D2-like receptor [Melanaphis sacchari]
XP_032231347.1	dopamine D2-like receptor [Nematostella vectensis]
XP_020628877.1	dopamine D2-like receptor [Orbicella faveolata]
KPJ15690.1	Dopamine D2-like receptor [Papilio machaon]
KPI90995.1	Dopamine D2-like receptor [Papilio xuthus]
RWS07412.1	dopamine D2-like receptor, partial [Dinothrombium tinctorium]
XP_026745249.1	dopamine D2-like receptor, partial [Trichoplusia ni]
XP_027225114.1	dopamine D2-like receptor [Penaeus vannamei]
XP_027058895.1	dopamine D2-like receptor [Pocillopora damicornis]
XP_022788663.1	dopamine D2-like receptor [Stylophora pistillata]
NP_001280502.1	dopamine D2-like receptor [Tribolium castaneum]
XP_027855452.1	dopamine D2-like receptor [Xiphophorus couchianus]
XP_032443625.1	dopamine D2-like receptor [Xiphophorus hellerii]
XP_023202522.1	dopamine D2-like receptor [Xiphophorus maculatus]
AAW80615.1	dopamine D4b receptor [Danio rerio]
KOB58020.1	Dopamine ecdysteroid receptor [Operophtera brumata]
XP_032595980.1	dopamine receptor 1 [Drosophila grimshawi]
XP_031564592.1	dopamine receptor 1-like [Actinia tenebrosa]
XP_027853275.1	dopamine receptor 1-like, partial [Aphis gossypii]
KPM03854.1	dopamine receptor 1-like protein [Sarcoptes scabiei]
AJE75854.1	dopamine receptor 1, partial [Apis mellifera]
ACE79386.1	dopamine receptor 1, partial [Sebastiscus marmoratus]
PFX32355.1	Dopamine receptor 1 [Stylophora pistillata]
XP_029199424.1	dopamine receptor 2-like [Acropora millepora]
XP_033632931.1	dopamine receptor 2-like [Asterias rubens]
XP_033640781.1	dopamine receptor 2-like [Asterias rubens]
XP_032795164.1	dopamine receptor 2-like [Daphnia magna]
XP_028407422.1	dopamine receptor 2-like [Dendronephthya gigantea]
XP_028407424.1	dopamine receptor 2-like [Dendronephthya gigantea]
XP_032237372.1	dopamine receptor 2-like [Nematostella vectensis]
XP_020622789.1	dopamine receptor 2-like [Orbicella faveolata]
XP_022798168.1	dopamine receptor 2-like [Stylophora pistillata]
XP_001640271.2	dopamine receptor 4 [Nematostella vectensis]
ABY65237.1	dopamine receptor 5, partial [Aspidoscelis inornatus]
BAP27899.1	dopamine receptor D2 [Gallus gallus]
ABS30830.1	dopamine receptor D2, partial [Pimephales promelas]
RTG83202.1	dopamine receptor D2 [Schistosoma bovis]
ACR48172.1	dopamine receptor D3 precursor transcript variant 1 [Gallus gallus]
ADD82409.1	dopamine receptor D3 transcript variant 2 [Gallus gallus]
ADD82411.1	dopamine receptor D3 transcript variant 4 [Gallus gallus]
XP_033474825.1	dopamine receptor D4b [Epinephelus lanceolatus]
XP_034053418.1	dopamine receptor D4b [Gymnodraco acuticeps]
XP_034436997.1	dopamine receptor D4b isoform X1 [Hippoglossus hippoglossus]
XP_034049846.1	dopamine receptor D4b isoform X1 [Thalassophryne amazonica]
XP_034049856.1	dopamine receptor D4b isoform X2 [Thalassophryne amazonica]
XP_034049864.1	dopamine receptor D4b isoform X3 [Thalassophryne amazonica]
XP_035280661.1	dopamine receptor D4 related sequence [Anguilla anguilla]
NP_001012638.2	dopamine receptor D4 related sequence [Danio rerio]
XP_033845693.1	dopamine receptor D4 related sequence [Periophthalmus magnuspinnatus]
AAO39333.1	dopamine receptor type 1b, partial [Bos taurus]
AAO39338.1	dopamine receptor type 1b, partial [Caenolestes fuliginosus]
AAO39335.1	dopamine receptor type 1b, partial [Cyclopes didactylus]
AAO39336.1	dopamine receptor type 1b, partial [Dasypus novemcinctus]
AAO39339.1	dopamine receptor type 1b, partial [Osphranter rufus]
NWI63029.1	DRD2A protein [Todus mexicanus]
AAA58615.1	EBV induced G-protein coupled receptor [Homo sapiens]
AAK01974.1	EDG1, partial [Pedetes capensis]
AAK01998.1	EDG1, partial [Tursiops truncatus]
KAF0886456.1	EDNRA protein, partial [Crocuta crocuta]
NWI14337.1	EDNRB protein [Crypturellus soui]
NWH58670.1	EDNRB protein [Geococcyx californianus]
NWH17316.1	EDNRB protein [Grus americana]
NWI62109.1	EDNRB protein [Todus mexicanus]
AAK07693.1	endothelial differentiation G-protein-coupled receptor 2, partial [Cavia porcellus]
AAV38267.1	endothelial differentiation, lysophosphatidic acid G-protein-coupled receptor, 4, partial [synthetic construct]
AAV93057.1	endothelial differentiation sphingolipid G-protein-coupled receptor 1, partial [Cynopterus brachyotis]
XP_022050083.1	endothelin-1 receptor [Acanthochromis polyacanthus]
XP_014937021.1	endothelin-1 receptor [Acinonyx jubatus]
RXN01892.1	Endothelin-1 receptor [Acipenser ruthenus]
KYO46354.1	endothelin-1 receptor [Alligator mississippiensis]
XP_006023777.1	endothelin-1 receptor [Alligator sinensis]
TSL61168.1	Endothelin-1 receptor [Bagarius yarrelli]
TKS93254.1	Endothelin-1 receptor [Collichthys lucidus]
ERE77319.1	endothelin-1 receptor [Cricetulus griseus]
EGV92212.1	Endothelin-1 receptor [Cricetulus griseus]
XP_024425024.1	endothelin-1 receptor [Desmodus rotundus]
XP_029356508.1	endothelin-1 receptor [Echeneis naucrates]
XP_032393477.1	endothelin-1 receptor [Etheostoma spectabile]
XP_003985010.1	endothelin-1 receptor [Felis catus]
NP_001296897.1	endothelin-1 receptor [Fundulus heteroclitus]
XP_030207502.1	endothelin-1 receptor [Gadus morhua]
XP_002745470.1	endothelin-1 receptor isoform X1 [Callithrix jacchus]
XP_005628887.1	endothelin-1 receptor isoform X1 [Canis lupus familiaris]
XP_008142161.1	endothelin-1 receptor isoform X1 [Eptesicus fuscus]
XP_028375516.1	endothelin-1 receptor isoform X1 [Phyllostomus discolor]
XP_025777252.1	endothelin-1 receptor isoform X1 [Puma concolor]
XP_020956134.1	endothelin-1 receptor isoform X1 [Sus scrofa]
XP_029766539.1	endothelin-1 receptor isoform X1 [Terrapene carolina triunguis]
XP_004378896.1	endothelin-1 receptor isoform X1 [Trichechus manatus latirostris]
XP_033015574.1	endothelin-1 receptor [Lacerta agilis]
KAE8300309.1	Endothelin-1 receptor [Larimichthys crocea]
TMS23087.1	Endothelin-1 receptor [Larimichthys crocea]
XP_033871340.1	endothelin-1 receptor-like [Acipenser ruthenus]
XP_022532706.1	endothelin-1 receptor-like isoform X1 [Astyanax mexicanus]
XP_033961527.1	endothelin-1 receptor-like isoform X1 [Pseudochaenichthys georgianus]
XP_034063304.1	endothelin-1 receptor-like isoform X2 [Gymnodraco acuticeps]
XP_033961528.1	endothelin-1 receptor-like isoform X2 [Pseudochaenichthys georgianus]
XP_033969725.1	endothelin-1 receptor-like isoform X2 [Trematomus bernacchii]
XP_033970192.1	endothelin-1 receptor-like [Trematomus bernacchii]
XP_005077798.1	endothelin-1 receptor [Mesocricetus auratus]
XP_032188359.1	endothelin-1 receptor [Mustela erminea]
XP_029917534.1	endothelin-1 receptor [Myripristis murdjan]
XP_003790252.1	endothelin-1 receptor [Otolemur garnettii]
XP_034257277.1	endothelin-1 receptor [Pantherophis guttatus]
XP_028599049.1	endothelin-1 receptor [Podarcis muralis]
NP_001026802.1	endothelin-1 receptor precursor [Canis lupus familiaris]
NP_001248421.1	endothelin-1 receptor precursor [Macaca mulatta]
NP_999394.1	endothelin-1 receptor precursor [Sus scrofa]
XP_029114971.1	endothelin-1 receptor [Scleropages formosus]
XP_029796252.1	endothelin-1 receptor [Suricata suricatta]
XP_006143516.1	endothelin-1 receptor [Tupaia chinensis]
XP_026355227.1	endothelin-1 receptor [Ursus arctos horribilis]
XP_025873941.1	endothelin-1 receptor [Vulpes vulpes]
XP_034968308.1	endothelin-1 receptor [Zootoca vivipara]
RXM94025.1	Endothelin B receptor [Acipenser ruthenus]
XP_005498103.1	endothelin B receptor [Columba livia]
EGW02131.1	Endothelin B receptor [Cricetulus griseus]
XP_688565.1	endothelin B receptor [Danio rerio]
KFM09288.1	Endothelin B receptor-like 2 [Aptenodytes forsteri]
KFO14743.1	Endothelin B receptor-like 2 [Balearica regulorum gibbericeps]
KFO91433.1	Endothelin B receptor-like 2 [Buceros rhinoceros silvestris]
KFW85829.1	Endothelin B receptor-like 2 [Manacus vitellinus]
KFQ49025.1	Endothelin B receptor-like 2 [Nestor notabilis]
KFP77814.1	Endothelin B receptor-like 2, partial [Apaloderma vittatum]
KFP12049.1	Endothelin B receptor-like 2, partial [Egretta garzetta]
KFQ16633.1	Endothelin B receptor-like 2, partial [Leptosomus discolor]
KFQ25036.1	Endothelin B receptor-like 2, partial [Mesitornis unicolor]
KFR07722.1	Endothelin B receptor-like 2, partial [Opisthocomus hoazin]
KFV77471.1	Endothelin B receptor-like 2, partial [Struthio camelus australis]
KGL79670.1	Endothelin B receptor-like 2, partial [Tinamus guttatus]
KFV04889.1	Endothelin B receptor-like 2 [Pterocles gutturalis]
KFV09553.1	Endothelin B receptor-like 2 [Tauraco erythrolophus]
XP_027311385.1	endothelin B receptor-like isoform X1 [Anas platyrhynchos]
XP_015716091.1	endothelin B receptor-like isoform X1 [Coturnix japonica]
XP_027311386.1	endothelin B receptor-like isoform X2 [Anas platyrhynchos]
XP_020451018.1	endothelin B receptor-like [Monopterus albus]
XP_021429120.1	endothelin B receptor-like [Oncorhynchus mykiss]
NP_001297749.1	endothelin B receptor-like precursor [Anas platyrhynchos]
NP_001310137.1	endothelin B receptor-like precursor [Coturnix japonica]
NP_001296929.1	endothelin B receptor-like precursor [Fundulus heteroclitus]
EHB03750.1	Endothelin B receptor-like protein 2 [Heterocephalus glaber]
EPQ20362.1	Endothelin B receptor-like protein 2 [Myotis brandtii]
NP_001133502.1	endothelin B receptor-like protein 2 precursor [Salmo salar]
AMR45103.1	endothelin B receptor-like protein [Cairina moschata]
VFV26195.1	endothelin b receptor-like protein [Lynx pardinus]
KFP05682.1	Endothelin B receptor, partial [Calypte anna]
KFQ83069.1	Endothelin B receptor, partial [Phoenicopterus ruber ruber]
OPJ89805.1	endothelin B receptor [Patagioenas fasciata monilis]
EPY78383.1	endothelin B receptor precursor [Camelus ferus]
AAB25530.2	endothelin ET-A receptor [Homo sapiens]
AME28956.1	endothelin RB [Petromyzon marinus]
BAJ05629.1	endothelin receptor alpha, partial [Lethenteron camtschaticum]
BAD69655.1	endothelin receptor b1, partial [Altolamprologus calvus]
BAD69656.1	endothelin receptor b1, partial [Dimidiochromis compressiceps]
BAD69658.1	endothelin receptor b1, partial [Lamprologus ocellatus]
BAD69659.1	endothelin receptor b1, partial [Neolamprologus leleupi]
ALG00003.1	endothelin receptor B2, partial [Tetraodon nigroviridis]
AOT83935.1	endothelin receptor B [Petromyzon marinus]
AJL35291.1	endothelin receptor B subtype 2 [Anas platyrhynchos]
BAO52969.1	endothelin receptor B subtype 2 [Gallus gallus]
CAA76055.1	endothelin receptor B subtype 2, partial [Coturnix coturnix]
XP_033480369.1	endothelin receptor type Aa [Epinephelus lanceolatus]
XP_034750526.1	endothelin receptor type Aa [Etheostoma cragini]
XP_034544938.1	endothelin receptor type Aa [Notolabrus celidotus]
XP_033828916.1	endothelin receptor type Aa [Periophthalmus magnuspinnatus]
NP_001297024.1	endothelin receptor type Ab precursor [Danio rerio]
AAH22511.1	Endothelin receptor type A [Homo sapiens]
NP_001080650.1	endothelin receptor type A L homeolog precursor [Xenopus laevis]
AAG31802.1	endothelin receptor type A, partial [Oryctolagus cuniculus]
NP_001091157.1	endothelin receptor type A S homeolog precursor [Xenopus laevis]
KAF3693633.1	Endothelin receptor type B [Channa argus]
XP_034417724.1	endothelin receptor type B [Cyclopterus lumpus]
XP_028975224.2	endothelin receptor type B isoform X2 [Esox lucius]
XP_027446558.1	endothelin receptor type B isoform X2 [Zalophus californianus]
XP_017278118.1	endothelin receptor type B [Kryptolebias marmoratus]
TMS17281.1	Endothelin receptor type B [Larimichthys crocea]
XP_033891287.1	endothelin receptor type B-like [Acipenser ruthenus]
XP_025069640.1	endothelin receptor type B-like [Alligator sinensis]
XP_023117999.1	endothelin receptor type B-like [Amphiprion ocellaris]
XP_026213662.1	endothelin receptor type B-like [Anabas testudineus]
XP_031713966.1	endothelin receptor type B-like [Anarrhichthys ocellatus]
XP_025942134.1	endothelin receptor type B-like [Apteryx rowi]
XP_030609735.1	endothelin receptor type B-like [Archocentrus centrarchus]
XP_026016144.1	endothelin receptor type B-like [Astatotilapia calliptera]
XP_032052253.1	endothelin receptor type B-like [Aythya fuligula]
XP_030620706.1	endothelin receptor type B-like [Chanos chanos]
XP_030642434.1	endothelin receptor type B-like [Chanos chanos]
XP_005311368.2	endothelin receptor type B-like [Chrysemys picta bellii]
XP_034399207.1	endothelin receptor type B-like [Cyclopterus lumpus]
XP_028816005.1	endothelin receptor type B-like [Denticeps clupeoides]
XP_028824291.1	endothelin receptor type B-like [Denticeps clupeoides]
XP_033472717.1	endothelin receptor type B-like [Epinephelus lanceolatus]
XP_034740305.1	endothelin receptor type B-like [Etheostoma cragini]
XP_030431952.1	endothelin receptor type B-like [Gopherus evgoodei]
XP_028316179.1	endothelin receptor type B-like [Gouania willdenowi]
XP_034079159.1	endothelin receptor type B-like [Gymnodraco acuticeps]
XP_034454205.1	endothelin receptor type B-like [Hippoglossus hippoglossus]
XP_034760066.1	endothelin receptor type B-like isoform X1 [Acipenser ruthenus]
XP_035179863.1	endothelin receptor type B-like isoform X1 [Oxyura jamaicensis]
XP_030353197.1	endothelin receptor type B-like isoform X1 [Strigops habroptila]
XP_034638278.1	endothelin receptor type B-like isoform X1 [Trachemys scripta elegans]
XP_032440043.1	endothelin receptor type B-like isoform X1 [Xiphophorus hellerii]
XP_023202748.1	endothelin receptor type B-like isoform X1 [Xiphophorus maculatus]
XP_029853355.1	endothelin receptor type B-like isoform X2 [Aquila chrysaetos chrysaetos]
XP_030193544.1	endothelin receptor type B-like isoform X2 [Gadus morhua]
XP_024143895.1	endothelin receptor type B-like isoform X2 [Oryzias melastigma]
XP_035179864.1	endothelin receptor type B-like isoform X2 [Oxyura jamaicensis]
XP_034638279.1	endothelin receptor type B-like isoform X2 [Trachemys scripta elegans]
XP_027893360.1	endothelin receptor type B-like isoform X2 [Xiphophorus couchianus]
XP_023202750.1	endothelin receptor type B-like isoform X2 [Xiphophorus maculatus]
XP_026117973.1	endothelin receptor type B-like isoform X3 [Carassius auratus]
XP_026170403.1	endothelin receptor type B-like [Mastacembelus armatus]
XP_026185965.1	endothelin receptor type B-like [Mastacembelus armatus]
XP_033920097.1	endothelin receptor type B-like [Melopsittacus undulatus]
XP_029918534.1	endothelin receptor type B-like [Myripristis murdjan]
XP_031684225.1	endothelin receptor type B-like [Oncorhynchus kisutch]
XP_007669762.1	endothelin receptor type B-like [Ornithorhynchus anatinus]
XP_024139911.1	endothelin receptor type B-like [Oryzias melastigma]
XP_034279934.1	endothelin receptor type B-like [Pantherophis guttatus]
XP_006111403.1	endothelin receptor type B-like [Pelodiscus sinensis]
XP_031450238.1	endothelin receptor type B-like [Phasianus colchicus]
XP_015677787.1	endothelin receptor type B-like [Protobothrops mucrosquamatus]
XP_026558964.1	endothelin receptor type B-like [Pseudonaja textilis]
XP_029968215.1	endothelin receptor type B-like [Salarias fasciatus]
XP_022597107.1	endothelin receptor type B-like [Seriola dumerili]
XP_030001639.1	endothelin receptor type B-like [Sphaeramia orbicularis]
XP_026991060.1	endothelin receptor type B-like [Tachysurus fulvidraco]
XP_027034350.1	endothelin receptor type B-like [Tachysurus fulvidraco]
XP_032084169.1	endothelin receptor type B-like [Thamnophis elegans]
XP_033977347.1	endothelin receptor type B-like [Trematomus bernacchii]
XP_034969702.1	endothelin receptor type B-like [Zootoca vivipara]
XP_004567278.1	endothelin receptor type B [Maylandia zebra]
XP_014269840.1	endothelin receptor type B [Maylandia zebra]
XP_003453339.1	endothelin receptor type B [Oreochromis niloticus]
XP_034273850.1	endothelin receptor type B [Pantherophis guttatus]
XP_033966351.1	endothelin receptor type B [Pseudochaenichthys georgianus]
XP_034972028.1	endothelin receptor type B [Zootoca vivipara]
ACM48023.1	envelope glycoprotein UL33 [Human betaherpesvirus 5]
ACS91969.1	envelope glycoprotein UL33 [Human betaherpesvirus 5]
ACS92134.1	envelope glycoprotein UL33 [Human betaherpesvirus 5]
ACT81880.1	envelope glycoprotein UL33 [Human betaherpesvirus 5]
ACU83694.1	envelope glycoprotein UL33 [Human betaherpesvirus 5]
ACZ79955.1	envelope glycoprotein UL33 [Human betaherpesvirus 5]
ADD39094.1	envelope glycoprotein UL33 [Human betaherpesvirus 5]
ADV04361.1	envelope glycoprotein UL33 [Human betaherpesvirus 5]
AFR54535.1	envelope glycoprotein UL33 [Human betaherpesvirus 5]
AFR55194.1	envelope glycoprotein UL33 [Human betaherpesvirus 5]
AFR56031.1	envelope glycoprotein UL33 [Human betaherpesvirus 5]
AHB19680.1	envelope glycoprotein UL33 [Human betaherpesvirus 5]
AHJ82597.1	envelope glycoprotein UL33 [Human betaherpesvirus 5]
AHJ82763.1	envelope glycoprotein UL33 [Human betaherpesvirus 5]
AHJ82932.1	envelope glycoprotein UL33 [Human betaherpesvirus 5]
AHJ85292.1	envelope glycoprotein UL33 [Human betaherpesvirus 5]
AHV83991.1	envelope glycoprotein UL33 [Human betaherpesvirus 5]
AKI08425.1	envelope glycoprotein UL33 [Human betaherpesvirus 5]
AKI09602.1	envelope glycoprotein UL33 [Human betaherpesvirus 5]
AKI09938.1	envelope glycoprotein UL33 [Human betaherpesvirus 5]
AKI13272.1	envelope glycoprotein UL33 [Human betaherpesvirus 5]
AKI18455.1	envelope glycoprotein UL33 [Human betaherpesvirus 5]
AKI21303.1	envelope glycoprotein UL33 [Human betaherpesvirus 5]
AKI22467.1	envelope glycoprotein UL33 [Human betaherpesvirus 5]
AKI22970.1	envelope glycoprotein UL33 [Human betaherpesvirus 5]
AKI25190.1	envelope glycoprotein UL33 [Human betaherpesvirus 5]
AKI25865.1	envelope glycoprotein UL33 [Human betaherpesvirus 5]
